age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
27,1,4,2,2,2.0,0.0,0,3,0
2,1,7,2,0,10.0,0.0,1,9,1
2,1,7,2,0,10.0,0.0,1,9,1
2,1,7,2,0,10.0,0.0,1,9,1
34,1,1,0,0,0.0,0.0,0,1,0
10,1,2,0,2,0.0,1.0,0,2,-1
13,1,4,9,0,75.0,352.0,0,2,0
13,1,4,9,0,75.0,352.0,0,2,0
11,1,2,0,0,0.0,1.0,0,2,0
16,1,8,11,0,0.0,0.0,1,8,1
16,1,8,11,0,0.0,0.0,1,8,1
16,1,8,11,0,0.0,0.0,1,8,1
16,1,8,11,0,0.0,0.0,1,8,1
6,1,2,0,0,22.0,1.0,0,4,1
6,1,2,0,0,22.0,1.0,0,4,1
10,1,10,6,0,80.0,0.0,1,10,1
17,1,2,0,0,38.0,1.0,0,1,0
17,1,2,0,0,38.0,1.0,0,1,0
8,1,4,8,0,1.0,1.0,0,3,0
10,1,5,2,0,2.0,1.0,0,3,1
10,1,5,2,0,2.0,1.0,0,3,1
10,1,5,2,0,2.0,1.0,0,3,1
11,1,7,0,0,0.0,1.0,0,7,0
37,0,1,2,2,2.0,12.0,0,1,0
37,0,1,2,2,2.0,12.0,0,1,0
37,0,1,2,2,2.0,12.0,0,1,0
50,1,1,0,3,0.0,3.0,0,1,0
4,1,4,0,3,2.0,1.0,0,5,1
4,1,4,0,3,2.0,1.0,0,5,1
4,1,4,0,3,2.0,1.0,0,5,1
4,1,4,0,3,2.0,1.0,0,5,1
4,1,4,0,3,2.0,1.0,0,5,1
10,1,6,6,0,2.0,1.0,0,6,0
10,1,6,6,0,2.0,1.0,0,6,0
34,1,8,5,0,28.0,1.0,0,2,0
34,1,8,5,0,28.0,1.0,0,2,0
6,1,8,3,2,17.0,1.0,0,8,1
6,1,8,3,2,17.0,1.0,0,8,1
2,1,3,0,0,0.0,1.0,0,6,0
5,1,5,0,0,32.0,1.0,0,5,0
15,0,4,1,2,31.0,36.0,0,2,0
26,1,4,6,0,194.0,1.0,0,3,1
19,0,8,0,2,0.0,1.0,0,2,-1
1,1,4,1,2,0.0,1.0,0,7,0
1,1,4,1,2,0.0,1.0,0,7,0
16,1,7,8,0,4.0,1.0,0,3,1
16,1,7,8,0,4.0,1.0,0,3,1
16,1,7,8,0,4.0,1.0,0,3,1
16,1,7,8,0,4.0,1.0,0,3,1
16,1,7,8,0,4.0,1.0,0,3,1
6,1,2,0,0,0.0,1.0,0,3,0
7,0,4,0,0,0.0,1.0,0,5,-1
37,1,1,0,0,0.0,1.0,1,1,1
37,1,1,0,0,0.0,1.0,1,1,1
5,0,6,0,0,1.0,1.0,0,6,1
5,0,6,0,0,1.0,1.0,0,6,1
5,0,9,3,0,5.0,0.0,0,7,1
5,0,9,3,0,5.0,0.0,0,7,1
6,1,2,0,3,6.0,1.0,0,3,0
4,0,9,4,0,36.0,1.0,0,7,0
4,0,9,4,0,36.0,1.0,0,7,0
4,0,9,4,0,36.0,1.0,0,7,0
4,0,9,4,0,36.0,1.0,0,7,0
4,0,9,4,0,36.0,1.0,0,7,0
59,1,1,0,0,1.0,1.0,0,1,0
34,1,2,3,2,0.0,1.0,0,1,0
3,1,10,1,0,237.0,1.0,0,8,0
16,1,9,8,0,2.0,0.0,0,7,1
16,1,9,8,0,2.0,0.0,0,7,1
16,1,9,8,0,2.0,0.0,0,7,1
21,1,1,0,3,0.0,0.0,0,1,0
12,1,2,2,2,0.0,2.0,0,2,1
12,1,2,2,2,0.0,2.0,0,2,1
10,1,8,7,3,0.0,1.0,0,8,0
35,1,2,5,0,0.0,1.0,0,1,1
12,1,2,3,0,5.0,1.0,0,2,1
12,1,2,3,0,5.0,1.0,0,2,1
8,1,4,0,0,1.0,0.0,0,3,1
8,1,4,0,0,1.0,0.0,0,3,1
8,1,4,0,0,1.0,0.0,0,3,1
33,0,2,1,2,1.0,30.0,0,1,0
16,1,3,2,0,12.0,12.0,0,2,1
5,1,2,0,2,5.0,1.0,0,4,0
14,1,2,2,2,0.0,1.0,0,1,0
24,1,1,0,2,1.0,0.0,0,1,0
20,1,6,8,0,15.0,1.0,0,4,0
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
3,1,7,0,0,1.0,1.0,0,7,1
16,1,6,5,3,1.0,1.0,0,2,1
16,1,6,5,3,1.0,1.0,0,2,1
14,0,3,0,2,0.0,1.0,0,2,-1
35,1,2,8,2,4.0,1.0,0,2,1
16,1,7,1,2,51.0,1.0,0,3,0
8,1,2,1,0,4.0,1.0,0,3,0
10,1,7,1,3,33.0,319.0,0,3,0
10,1,7,1,3,33.0,319.0,0,3,0
10,1,7,1,3,33.0,319.0,0,3,0
22,0,1,1,2,51.0,52.0,0,1,0
8,1,4,1,2,5.0,39.0,0,3,0
10,1,9,16,0,1.0,1.0,0,9,0
10,1,9,16,0,1.0,1.0,0,9,0
9,0,10,3,0,1.0,1606.0,0,7,0
7,1,7,5,2,1.0,4.0,0,3,1
36,1,1,1,0,0.0,1.0,0,1,0
7,1,4,2,2,0.0,0.0,1,6,1
7,1,4,2,2,0.0,0.0,1,6,1
23,0,1,1,0,1.0,1.0,0,1,0
7,1,8,3,5,1.0,1.0,0,5,1
7,1,8,3,5,1.0,1.0,0,5,1
16,1,1,1,3,0.0,1.0,0,1,0
28,1,1,0,5,0.0,1.0,0,1,1
28,1,1,0,5,0.0,1.0,0,1,1
4,1,7,0,0,0.0,0.0,0,8,1
5,0,10,2,0,0.0,1.0,0,7,1
5,0,10,2,0,0.0,1.0,0,7,1
5,0,10,2,0,0.0,1.0,0,7,1
5,0,10,2,0,0.0,1.0,0,7,1
3,1,3,1,0,1.0,1.0,0,6,0
9,1,7,1,2,28.0,1.0,0,4,1
27,1,1,7,0,1.0,1.0,0,1,0
27,1,1,7,0,1.0,1.0,0,1,0
31,1,1,0,2,0.0,1.0,0,1,-1
28,1,6,12,3,40.0,40.0,0,3,1
28,1,6,12,3,40.0,40.0,0,3,1
28,1,6,12,3,40.0,40.0,0,3,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
13,0,7,9,2,26.0,1.0,0,5,1
2,0,6,0,2,1.0,1.0,0,8,0
27,1,1,1,2,1.0,12.0,0,2,0
16,0,5,5,0,312.0,412.0,0,4,0
10,1,5,12,0,1.0,1.0,0,5,0
13,1,2,2,5,0.0,1.0,0,2,0
6,1,6,1,0,0.0,0.0,0,4,1
6,1,6,1,0,0.0,0.0,0,4,1
6,1,6,1,0,0.0,0.0,0,4,1
3,1,6,0,2,0.0,1.0,0,6,-1
10,0,10,6,2,30.0,1.0,0,9,1
10,0,10,6,2,30.0,1.0,0,9,1
10,0,10,6,2,30.0,1.0,0,9,1
10,0,10,6,2,30.0,1.0,0,9,1
10,0,10,6,2,30.0,1.0,0,9,1
10,0,10,6,2,30.0,1.0,0,9,1
23,1,1,2,0,0.0,1.0,0,1,0
5,1,2,0,2,0.0,1.0,0,3,-1
5,0,8,7,3,104.0,0.0,0,4,0
5,0,8,7,3,104.0,0.0,0,4,0
18,1,1,1,2,1.0,2.0,0,1,0
19,1,1,0,2,0.0,1.0,0,1,0
17,1,2,3,0,0.0,26.0,0,2,1
17,1,2,3,0,0.0,26.0,0,2,1
2,1,8,1,0,14.0,268.0,0,6,1
2,1,8,1,0,14.0,268.0,0,6,1
2,1,8,1,0,14.0,268.0,0,6,1
2,1,8,1,0,14.0,268.0,0,6,1
2,1,8,1,0,14.0,268.0,0,6,1
31,1,1,0,2,0.0,1.0,0,1,-1
32,1,1,2,0,4.0,4.0,0,1,0
20,1,3,1,2,34.0,51.0,0,1,0
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
14,1,9,19,0,1.0,1.0,0,4,1
10,1,5,2,0,31.0,1.0,0,7,0
10,1,5,2,0,31.0,1.0,0,7,0
18,0,5,1,2,1.0,1.0,0,2,0
15,1,6,7,0,0.0,1.0,0,2,1
15,1,6,7,0,0.0,1.0,0,2,1
16,0,2,0,2,1.0,1.0,0,1,0
8,1,8,8,0,14.0,1.0,0,7,1
8,1,8,8,0,14.0,1.0,0,7,1
8,1,8,8,0,14.0,1.0,0,7,1
8,1,8,8,0,14.0,1.0,0,7,1
4,1,9,1,0,0.0,1.0,0,8,1
4,1,9,1,0,0.0,1.0,0,8,1
7,0,5,4,0,1.0,1.0,0,4,0
3,1,9,0,3,0.0,1.0,0,10,1
3,1,9,0,3,0.0,1.0,0,10,1
3,1,9,0,3,0.0,1.0,0,10,1
3,1,9,0,3,0.0,1.0,0,10,1
5,0,2,1,2,0.0,1.0,0,3,0
16,1,2,2,0,35.0,0.0,0,3,0
16,1,2,2,0,35.0,0.0,0,3,0
12,1,8,2,0,0.0,1.0,1,4,1
12,1,8,2,0,0.0,1.0,1,4,1
51,1,1,6,2,152.0,117.0,0,2,1
51,1,1,6,2,152.0,117.0,0,2,1
27,1,7,13,0,1.0,356.0,0,6,0
27,1,7,13,0,1.0,356.0,0,6,0
7,1,8,11,0,531.0,2.0,0,7,1
7,1,8,11,0,531.0,2.0,0,7,1
7,1,8,11,0,531.0,2.0,0,7,1
7,1,8,11,0,531.0,2.0,0,7,1
38,0,2,2,0,1.0,47.0,0,1,0
8,1,3,0,2,0.0,1.0,0,3,-1
9,1,2,0,3,0.0,1.0,0,3,1
9,1,2,0,3,0.0,1.0,0,3,1
9,0,2,0,0,0.0,1.0,0,2,0
15,1,6,3,0,11.0,1.0,0,4,1
15,1,6,3,0,11.0,1.0,0,4,1
15,1,6,3,0,11.0,1.0,0,4,1
20,1,1,0,3,0.0,1.0,0,1,0
17,1,3,3,2,1.0,1.0,0,2,1
17,1,3,3,2,1.0,1.0,0,2,1
17,1,3,3,2,1.0,1.0,0,2,1
16,1,8,13,2,18.0,1.0,1,3,1
16,1,8,13,2,18.0,1.0,1,3,1
19,1,2,2,0,0.0,1.0,0,4,1
37,0,7,0,2,6.0,2.0,0,5,1
37,0,7,0,2,6.0,2.0,0,5,1
5,1,2,1,2,2.0,1.0,0,3,0
5,1,2,1,2,2.0,1.0,0,3,0
25,1,1,1,2,1.0,1.0,0,1,0
9,1,10,27,0,0.0,0.0,1,9,1
9,1,10,27,0,0.0,0.0,1,9,1
8,1,6,7,0,1.0,1.0,0,6,0
8,1,6,7,0,1.0,1.0,0,6,0
19,1,4,3,2,1.0,1.0,0,2,0
19,1,4,3,2,1.0,1.0,0,2,0
24,0,6,4,2,0.0,63.0,0,3,1
24,0,6,4,2,0.0,63.0,0,3,1
24,0,6,4,2,0.0,63.0,0,3,1
17,1,1,0,3,0.0,1.0,0,1,-1
17,1,1,0,3,0.0,1.0,0,1,-1
9,1,2,0,3,0.0,1.0,0,3,0
23,1,5,1,2,62.0,0.0,0,7,0
3,1,9,2,0,21.0,25.0,0,7,1
3,1,9,2,0,21.0,25.0,0,7,1
12,1,2,4,0,1.0,1.0,1,2,1
12,1,8,1,2,1.0,1.0,0,3,0
12,1,8,1,2,1.0,1.0,0,3,0
35,0,3,0,0,0.0,1.0,0,2,-1
27,0,9,0,2,0.0,1.0,0,2,1
27,0,9,0,2,0.0,1.0,0,2,1
11,1,3,3,0,1.0,1.0,0,2,0
11,1,3,3,0,1.0,1.0,0,2,0
5,1,8,2,0,7.0,9.0,0,8,1
5,1,8,2,0,7.0,9.0,0,8,1
5,1,8,2,0,7.0,9.0,0,8,1
10,1,10,4,0,1.0,1.0,0,8,0
32,0,2,2,0,0.0,1.0,0,1,0
31,1,1,0,2,0.0,1.0,0,1,0
6,1,3,0,0,0.0,1.0,0,4,0
6,1,3,0,0,0.0,1.0,0,4,0
13,0,5,2,0,176.0,1.0,0,4,1
13,0,5,2,0,176.0,1.0,0,4,1
4,0,3,1,2,15.0,19.0,0,4,0
4,0,3,1,2,15.0,19.0,0,4,0
4,0,3,1,2,15.0,19.0,0,4,0
22,1,6,8,0,43.0,0.0,0,4,1
6,0,3,0,0,0.0,1.0,0,3,0
15,1,2,1,0,0.0,17.0,0,1,0
15,1,2,1,0,0.0,17.0,0,1,0
15,1,2,1,0,0.0,17.0,0,1,0
22,1,3,11,0,0.0,1.0,1,2,1
47,1,1,0,5,0.0,1.0,0,1,0
47,1,1,0,5,0.0,1.0,0,1,0
38,1,2,1,2,15.0,0.0,0,1,0
3,1,3,0,0,1.0,1.0,0,5,1
3,1,3,0,0,1.0,1.0,0,5,1
3,1,3,0,0,1.0,1.0,0,5,1
3,1,3,0,0,1.0,1.0,0,5,1
24,1,1,1,2,0.0,1001.0,0,1,0
4,1,2,1,2,0.0,36.0,0,5,0
4,1,2,1,2,0.0,36.0,0,5,0
3,1,4,0,5,0.0,1.0,0,6,0
33,1,1,4,0,1.0,28.0,0,2,0
18,1,1,0,2,0.0,0.0,0,1,0
4,1,4,0,4,0.0,1.0,0,6,-1
27,1,7,0,0,0.0,1.0,0,3,0
27,1,7,0,0,0.0,1.0,0,3,0
7,1,6,3,3,0.0,1.0,1,4,1
12,1,1,0,2,0.0,0.0,0,2,0
3,0,5,0,2,0.0,1.0,0,6,0
3,0,5,0,2,0.0,1.0,0,6,0
26,1,1,1,2,0.0,1.0,0,1,0
7,1,2,2,3,0.0,1.0,0,3,1
20,1,2,0,3,1.0,0.0,0,2,0
10,1,5,3,2,0.0,62.0,0,2,1
10,1,5,3,2,0.0,62.0,0,2,1
10,1,5,3,2,0.0,62.0,0,2,1
10,1,5,3,2,0.0,62.0,0,2,1
23,1,2,3,0,2.0,1.0,0,1,1
23,1,2,3,0,2.0,1.0,0,1,1
16,1,5,4,2,1.0,3.0,0,2,0
24,0,1,0,2,0.0,1.0,0,1,-1
4,0,7,0,2,1.0,2.0,0,6,1
4,0,7,0,2,1.0,2.0,0,6,1
4,0,7,0,2,1.0,2.0,0,6,1
4,0,7,0,2,1.0,2.0,0,6,1
4,0,7,0,2,1.0,2.0,0,6,1
4,0,7,0,2,1.0,2.0,0,6,1
14,1,10,4,0,1.0,1.0,0,5,0
24,1,4,1,3,12.0,0.0,0,3,0
11,1,6,8,5,0.0,1.0,1,6,1
11,1,6,8,5,0.0,1.0,1,6,1
6,1,9,9,0,339.0,335.0,0,8,0
6,1,9,9,0,339.0,335.0,0,8,0
2,1,4,0,2,1.0,1.0,0,5,0
3,1,3,0,3,0.0,1.0,0,6,1
18,0,5,1,2,1.0,1.0,0,2,0
22,0,1,2,0,1.0,1.0,0,1,0
29,1,6,12,0,97.0,99.0,0,3,1
29,1,6,12,0,97.0,99.0,0,3,1
4,1,8,3,0,210.0,1.0,0,10,0
19,1,3,2,0,7.0,13.0,0,2,0
19,0,3,0,0,0.0,3.0,0,2,0
5,0,5,2,0,1.0,2.0,1,5,1
37,1,1,0,3,0.0,1.0,0,1,0
1,1,4,1,0,3.0,1.0,1,7,1
11,1,9,17,0,31.0,35.0,0,7,0
11,1,9,17,0,31.0,35.0,0,7,0
38,1,1,0,3,1.0,1.0,0,1,0
8,1,2,1,2,1.0,0.0,0,3,1
8,1,2,1,2,1.0,0.0,0,3,1
7,1,9,4,0,0.0,1.0,0,8,1
7,1,9,4,0,0.0,1.0,0,8,1
5,1,6,2,2,0.0,0.0,0,6,0
6,1,6,1,5,8.0,8.0,0,4,0
6,1,6,1,5,8.0,8.0,0,4,0
9,0,2,0,0,0.0,1.0,0,2,0
18,1,4,0,5,178.0,1.0,0,3,0
18,1,4,0,5,178.0,1.0,0,3,0
25,1,2,4,0,20.0,21.0,0,3,0
25,1,2,4,0,20.0,21.0,0,3,0
7,1,3,0,0,1.0,1.0,0,5,0
7,1,3,0,0,1.0,1.0,0,5,0
30,1,2,3,2,6.0,4.0,0,1,1
30,1,2,3,2,6.0,4.0,0,1,1
30,1,2,3,2,6.0,4.0,0,1,1
7,1,2,0,0,0.0,0.0,0,2,0
21,1,2,17,2,35.0,1.0,0,1,1
21,1,2,17,2,35.0,1.0,0,1,1
21,1,2,17,2,35.0,1.0,0,1,1
21,1,2,17,2,35.0,1.0,0,1,1
21,1,2,17,2,35.0,1.0,0,1,1
15,0,2,0,0,0.0,1.0,0,1,0
30,1,1,1,2,18.0,1.0,0,1,0
5,1,4,0,0,0.0,1.0,0,5,-1
4,1,9,2,2,60.0,64.0,0,7,0
18,1,3,0,2,0.0,1.0,0,5,1
18,1,3,0,2,0.0,1.0,0,5,1
18,1,3,0,2,0.0,1.0,0,5,1
8,1,8,6,0,10.0,0.0,0,6,0
8,1,8,6,0,10.0,0.0,0,6,0
8,1,8,6,0,10.0,0.0,0,6,0
33,1,1,8,0,3.0,1.0,0,1,1
33,1,1,8,0,3.0,1.0,0,1,1
49,1,1,3,2,1.0,48.0,0,1,0
42,1,1,2,0,1.0,1.0,0,1,0
2,1,8,0,0,30.0,1.0,0,8,0
25,0,1,0,2,1.0,1.0,0,1,0
4,1,7,0,0,32.0,1.0,0,6,1
4,1,7,0,0,32.0,1.0,0,6,1
4,1,7,0,0,32.0,1.0,0,6,1
4,1,7,0,0,32.0,1.0,0,6,1
6,0,5,0,2,0.0,1.0,0,3,1
6,0,5,0,2,0.0,1.0,0,3,1
17,1,3,2,0,1.0,1.0,0,2,0
43,1,1,0,2,0.0,1.0,0,1,-1
39,1,9,12,0,77.0,1.0,0,4,1
39,1,9,12,0,77.0,1.0,0,4,1
39,1,9,12,0,77.0,1.0,0,4,1
39,1,9,12,0,77.0,1.0,0,4,1
39,1,9,12,0,77.0,1.0,0,4,1
7,1,7,6,2,54.0,55.0,1,5,1
7,1,7,6,2,54.0,55.0,1,5,1
7,1,7,6,2,54.0,55.0,1,5,1
37,1,1,0,2,1.0,1.0,0,1,0
34,0,1,0,0,1.0,1.0,0,1,0
15,0,9,0,0,7.0,1.0,0,6,0
12,1,1,0,5,1.0,1.0,0,2,0
14,1,5,3,0,37.0,1.0,0,2,1
14,1,5,3,0,37.0,1.0,0,2,1
30,1,7,1,2,0.0,8023.0,0,2,0
2,1,9,5,0,1.0,1.0,0,9,1
2,1,9,5,0,1.0,1.0,0,9,1
2,1,9,5,0,1.0,1.0,0,9,1
49,1,4,8,0,1.0,1.0,0,2,0
13,1,4,7,0,1.0,1.0,0,2,0
36,1,5,10,2,3.0,0.0,0,2,0
36,1,5,10,2,3.0,0.0,0,2,0
3,1,4,0,2,28.0,1.0,0,6,1
3,1,4,0,2,28.0,1.0,0,6,1
3,1,4,0,2,28.0,1.0,0,6,1
12,1,8,4,0,5.0,1.0,0,4,0
37,1,1,0,2,0.0,2.0,0,1,0
37,1,1,0,2,0.0,2.0,0,1,0
7,1,2,0,0,1.0,0.0,0,3,0
7,1,7,0,0,0.0,1.0,0,5,0
7,1,7,0,0,0.0,1.0,0,5,0
7,1,7,0,0,0.0,1.0,0,5,0
29,1,8,17,0,0.0,56.0,0,2,0
29,1,8,17,0,0.0,56.0,0,2,0
40,1,1,2,2,1.0,1.0,0,1,0
9,1,8,10,0,1.0,0.0,0,8,1
9,1,8,10,0,1.0,0.0,0,8,1
9,1,8,10,0,1.0,0.0,0,8,1
4,1,4,0,0,0.0,1.0,0,5,0
24,1,1,0,2,0.0,1.0,0,1,0
19,1,6,8,0,1.0,1.0,0,4,0
19,1,6,8,0,1.0,1.0,0,4,0
50,1,7,7,2,5.0,2.0,1,6,1
7,1,5,1,4,0.0,0.0,0,4,0
7,1,5,1,4,0.0,0.0,0,4,0
5,1,8,3,0,13.0,1.0,0,9,0
5,1,8,3,0,13.0,1.0,0,9,0
5,1,8,3,0,13.0,1.0,0,9,0
31,0,1,0,2,1.0,1.0,0,1,0
42,1,1,0,0,1.0,1.0,0,1,0
19,1,6,0,2,0.0,1.0,0,3,0
24,0,1,1,0,21.0,49.0,0,1,0
4,1,5,5,2,0.0,1.0,0,4,1
4,1,5,5,2,0.0,1.0,0,4,1
4,1,5,5,2,0.0,1.0,0,4,1
12,1,2,4,0,1.0,1.0,0,2,0
16,1,2,1,0,2.0,3.0,0,2,0
16,1,2,1,0,2.0,3.0,0,2,0
35,1,1,0,2,0.0,1.0,0,1,0
35,1,1,0,2,0.0,1.0,0,1,0
3,1,8,0,0,0.0,1.0,0,9,-1
10,1,1,0,5,2.0,1.0,0,2,0
19,1,5,4,2,0.0,18.0,1,5,1
32,1,2,19,2,1.0,1.0,0,1,0
10,1,1,0,0,0.0,1.0,0,2,-1
6,1,6,0,0,0.0,1.0,0,5,-1
11,1,7,7,0,0.0,1.0,0,2,0
11,1,7,7,0,0.0,1.0,0,2,0
11,1,7,7,0,0.0,1.0,0,2,0
6,0,3,0,2,0.0,1.0,0,3,0
23,0,8,8,0,65.0,0.0,0,4,1
23,0,8,8,0,65.0,0.0,0,4,1
34,1,1,0,3,0.0,1.0,0,1,0
18,1,1,2,2,0.0,17.0,0,1,0
8,1,2,2,2,1.0,3.0,0,3,0
6,1,2,0,2,15.0,0.0,0,3,0
5,0,3,0,0,0.0,1.0,0,4,-1
9,1,6,0,0,2.0,1.0,0,7,0
19,0,1,0,2,0.0,0.0,0,1,0
22,1,1,0,5,0.0,1.0,0,1,-1
17,1,1,0,2,1.0,1.0,0,1,0
13,1,6,1,0,6.0,22.0,0,6,0
13,1,6,1,0,6.0,22.0,0,6,0
19,1,3,1,3,0.0,1.0,0,2,0
31,1,1,0,2,0.0,1.0,0,1,-1
5,1,7,3,0,43.0,0.0,0,5,1
5,1,7,3,0,43.0,0.0,0,5,1
15,1,2,5,0,1.0,1.0,0,2,0
15,1,2,5,0,1.0,1.0,0,2,0
38,1,1,0,2,0.0,1.0,0,1,-1
40,1,2,5,2,2.0,1.0,0,1,0
40,1,2,5,2,2.0,1.0,0,1,0
40,1,2,5,2,2.0,1.0,0,1,0
36,1,5,8,0,10.0,1.0,0,5,0
36,1,5,8,0,10.0,1.0,0,5,0
44,0,1,1,2,0.0,2.0,0,1,1
5,1,5,0,5,1.0,1.0,0,8,0
23,0,1,0,0,0.0,1.0,0,1,0
15,1,1,0,3,0.0,1.0,0,1,0
15,1,1,0,0,0.0,0.0,0,1,0
7,0,3,1,2,0.0,3.0,0,3,0
15,1,10,12,0,1.0,1.0,0,7,1
15,1,10,12,0,1.0,1.0,0,7,1
24,1,1,0,2,1.0,1.0,0,1,0
23,1,6,14,0,0.0,0.0,0,3,1
23,1,6,14,0,0.0,0.0,0,3,1
23,1,6,14,0,0.0,0.0,0,3,1
23,1,6,14,0,0.0,0.0,0,3,1
4,1,3,0,3,0.0,1.0,0,5,0
32,1,1,1,2,0.0,1.0,0,1,0
8,1,5,3,2,0.0,1.0,0,3,1
8,1,5,3,2,0.0,1.0,0,3,1
8,1,5,3,2,0.0,1.0,0,3,1
8,1,5,3,2,0.0,1.0,0,3,1
8,1,5,3,2,0.0,1.0,0,3,1
8,1,5,3,2,0.0,1.0,0,3,1
15,0,1,0,2,1.0,1.0,0,1,0
7,1,6,0,0,0.0,1.0,0,5,0
19,1,1,0,0,1.0,1.0,1,1,1
19,1,1,0,0,1.0,1.0,1,1,1
5,1,10,11,2,3.0,1.0,0,9,1
5,1,10,11,2,3.0,1.0,0,9,1
19,1,8,8,2,0.0,64.0,0,2,1
19,1,8,8,2,0.0,64.0,0,2,1
19,1,8,8,2,0.0,64.0,0,2,1
19,1,8,8,2,0.0,64.0,0,2,1
3,1,9,0,0,1.0,1.0,0,9,0
13,1,2,0,2,0.0,1.0,0,2,0
27,1,6,21,2,1.0,1.0,0,1,1
27,1,6,21,2,1.0,1.0,0,1,1
4,1,3,0,3,0.0,1.0,0,5,-1
19,1,7,13,2,1.0,1.0,0,3,0
5,1,7,1,0,2.0,1.0,0,7,0
5,1,7,1,0,2.0,1.0,0,7,0
5,1,7,1,0,2.0,1.0,0,7,0
6,1,4,2,0,3.0,1.0,0,7,0
6,1,4,2,0,3.0,1.0,0,7,0
6,1,4,2,0,3.0,1.0,0,7,0
14,1,4,2,2,2.0,28.0,0,2,0
17,1,4,0,0,1.0,1.0,0,3,0
4,0,4,0,0,6.0,1.0,0,5,1
4,0,4,0,0,6.0,1.0,0,5,1
11,1,9,10,2,2.0,1.0,1,5,1
23,1,3,6,0,1.0,1.0,1,2,1
23,1,3,6,0,1.0,1.0,1,2,1
4,1,7,3,0,1.0,35.0,1,9,1
12,0,2,0,2,0.0,1.0,0,3,-1
16,1,7,5,0,8.0,3279.0,0,2,0
16,1,7,5,0,8.0,3279.0,0,2,0
37,1,7,18,2,55.0,24.0,0,3,1
37,1,7,18,2,55.0,24.0,0,3,1
22,0,6,3,2,50.0,69.0,0,1,1
22,0,6,3,2,50.0,69.0,0,1,1
19,1,2,8,3,0.0,8.0,0,2,1
19,1,2,8,3,0.0,8.0,0,2,1
3,1,4,0,2,63.0,1.0,0,7,0
5,0,4,0,0,0.0,1.0,0,4,0
33,1,8,19,0,2.0,1.0,0,3,1
33,1,8,19,0,2.0,1.0,0,3,1
38,1,1,2,2,1.0,1.0,0,1,0
8,1,2,0,3,31.0,1.0,0,3,0
8,0,3,1,0,1.0,1.0,0,3,1
8,1,2,1,3,0.0,1.0,0,3,0
28,1,7,2,0,3.0,1895.0,0,6,0
23,1,1,0,2,3.0,1.0,0,1,0
13,1,6,9,2,470.0,1.0,0,4,1
13,1,6,9,2,470.0,1.0,0,4,1
23,1,1,1,5,1.0,1.0,0,1,0
29,1,7,0,2,0.0,1.0,0,4,-1
7,1,9,2,0,0.0,1.0,0,9,0
7,1,9,2,0,0.0,1.0,0,9,0
7,1,9,2,0,0.0,1.0,0,9,0
9,1,5,1,0,2.0,1.0,0,2,0
9,1,5,1,0,2.0,1.0,0,2,0
13,1,9,13,0,1.0,1.0,1,8,1
5,1,4,0,2,0.0,3.0,0,4,0
5,1,10,1,0,0.0,1.0,0,8,0
5,1,10,1,0,0.0,1.0,0,8,0
5,1,6,0,2,0.0,1.0,0,5,-1
5,1,6,0,2,0.0,1.0,0,5,-1
25,1,7,3,3,623.0,1.0,0,3,0
34,1,3,7,0,0.0,1.0,0,1,1
34,1,3,7,0,0.0,1.0,0,1,1
34,1,3,7,0,0.0,1.0,0,1,1
34,1,3,7,0,0.0,1.0,0,1,1
34,1,3,7,0,0.0,1.0,0,1,1
5,1,3,3,2,1.0,1.0,0,4,0
5,1,3,3,2,1.0,1.0,0,4,0
5,1,3,3,2,1.0,1.0,0,4,0
11,1,6,6,0,22.0,21.0,0,3,1
11,1,6,6,0,22.0,21.0,0,3,1
11,1,6,6,0,22.0,21.0,0,3,1
4,1,10,0,0,0.0,1.0,0,10,-1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
22,1,7,10,2,4.0,1.0,0,5,1
31,0,2,0,2,0.0,3.0,0,2,0
11,1,9,7,0,1.0,1072.0,0,6,0
31,1,2,8,2,24.0,24.0,0,1,0
31,1,2,8,2,24.0,24.0,0,1,0
