age,education.num,marital.status,sex,hours.per.week,income
10,8,1,0,37,0
42,9,1,1,39,1
18,13,1,0,39,0
21,8,0,1,31,0
11,9,0,1,49,0
11,8,0,1,37,0
42,4,1,0,39,0
25,9,0,1,39,0
37,13,0,1,31,1
22,8,1,0,44,0
24,12,1,0,39,0
26,12,0,1,39,0
15,12,1,0,49,1
41,8,0,1,39,0
26,8,0,0,39,0
14,8,0,1,39,0
34,13,1,1,68,1
37,12,0,1,35,0
3,9,0,0,68,0
18,9,1,0,39,1
5,8,0,1,35,0
25,8,1,0,39,0
27,13,1,0,39,1
11,8,1,0,68,1
57,9,1,0,34,1
17,8,1,1,39,0
33,8,1,0,51,0
33,10,0,1,39,0
26,8,1,0,39,0
12,8,1,0,39,0
13,8,0,1,24,0
44,8,1,0,49,1
4,9,0,1,39,0
10,12,0,0,29,0
30,15,1,0,39,1
16,8,1,0,39,0
5,8,0,1,36,0
21,9,0,1,39,0
28,9,1,0,39,0
25,8,1,0,44,1
18,9,0,0,44,0
4,8,0,1,39,0
32,10,0,1,43,0
33,12,0,1,39,0
19,15,1,1,35,1
3,8,0,0,19,0
32,8,0,1,39,0
23,12,1,0,59,1
5,9,0,1,39,0
43,8,0,1,39,0
50,6,0,1,19,0
4,9,0,1,39,0
43,8,1,0,49,0
0,6,0,1,11,0
32,12,1,0,44,1
21,9,0,0,39,0
21,8,1,0,39,0
18,11,1,0,93,1
23,9,0,0,39,0
6,9,0,1,39,0
23,8,1,0,59,1
29,8,0,1,39,0
8,9,1,1,21,0
7,11,0,0,47,0
45,8,1,0,47,0
37,0,1,0,39,0
6,12,1,1,39,0
43,8,1,1,39,0
1,8,0,1,7,0
24,9,1,1,39,0
28,13,0,1,39,0
45,10,0,1,39,0
11,12,1,1,39,0
19,9,1,0,59,1
14,8,0,0,39,0
27,8,1,0,39,0
16,8,0,0,49,0
45,14,1,0,15,0
10,3,1,1,39,0
25,10,0,1,39,1
38,4,0,0,36,0
24,8,0,1,49,0
28,9,1,1,39,1
50,8,0,0,64,0
8,10,1,0,44,0
5,12,0,0,39,0
2,9,0,0,19,0
9,12,0,1,44,0
44,8,1,0,49,0
26,8,0,1,39,0
36,8,0,1,19,0
36,9,0,0,44,0
25,7,0,0,9,0
19,8,1,1,39,1
38,12,1,0,93,0
0,6,0,1,15,0
38,14,0,1,34,0
19,8,1,0,39,0
23,13,1,1,39,1
37,5,0,1,9,0
28,12,0,0,44,0
31,9,1,0,39,1
23,14,0,0,59,1
14,12,1,0,49,0
9,12,0,0,39,0
2,8,0,1,24,0
14,11,1,0,39,0
17,8,0,1,29,0
38,13,1,0,54,1
21,9,1,0,39,0
4,8,0,0,19,0
10,3,1,0,39,0
18,8,0,0,39,0
3,9,0,1,19,0
7,10,0,1,37,0
10,13,0,0,39,0
1,6,0,0,3,0
11,9,1,1,39,0
19,8,0,1,39,0
2,9,0,1,14,0
42,5,1,1,35,0
16,8,1,0,45,0
11,3,0,0,39,0
24,9,0,1,54,0
13,6,1,0,44,0
42,8,1,0,39,0
25,12,1,0,59,0
12,5,1,1,39,0
43,9,1,0,49,1
24,3,1,0,59,0
15,9,0,1,29,0
56,8,0,1,21,1
3,8,0,1,29,0
32,13,1,0,39,1
19,12,0,0,39,0
16,9,0,1,44,0
8,9,0,1,33,0
17,8,1,0,9,0
2,9,0,1,39,0
23,11,1,0,39,0
31,8,1,0,43,0
34,9,1,0,49,0
5,11,0,0,19,0
17,9,1,0,49,0
5,5,1,1,39,0
39,8,0,0,39,0
19,12,0,1,39,0
1,9,0,1,19,0
9,8,0,0,49,0
31,8,1,0,49,0
18,8,1,0,39,0
12,8,0,0,39,0
30,8,1,0,39,1
4,10,1,1,11,0
11,9,0,1,49,0
36,9,1,0,39,1
48,8,0,1,39,0
9,9,1,1,39,0
9,8,1,0,49,0
53,8,1,0,19,0
38,9,0,0,39,0
10,12,0,0,34,0
14,9,1,0,39,1
7,6,1,0,39,0
5,3,0,1,39,0
9,8,0,1,39,0
6,5,0,1,39,0
24,8,1,0,59,0
35,13,1,0,39,0
24,8,1,1,39,0
42,5,1,0,39,0
48,12,1,0,39,1
7,12,0,0,39,0
14,9,1,0,44,0
67,8,0,1,15,0
34,9,1,0,39,0
7,12,0,0,49,0
13,8,1,0,44,0
5,5,0,0,39,0
13,13,0,0,39,0
30,9,0,1,39,0
2,8,0,1,34,0
26,9,0,1,35,0
13,12,0,1,49,0
29,13,0,1,44,0
32,12,1,0,59,0
20,2,0,1,39,0
25,13,0,0,39,0
29,11,0,1,39,0
6,9,0,1,19,0
9,12,1,0,57,1
47,13,0,1,7,0
3,8,0,1,39,0
14,8,0,0,39,0
27,9,0,0,39,0
6,12,0,0,39,0
14,13,1,0,85,1
18,6,1,0,35,0
13,9,0,0,34,0
18,8,0,0,19,0
23,8,1,1,37,0
1,6,0,1,19,0
6,5,0,0,29,0
46,8,1,0,39,0
3,8,0,0,39,0
33,13,1,0,59,1
32,13,1,0,44,0
36,5,1,0,39,0
17,8,0,1,39,0
37,8,0,0,55,1
23,9,1,0,39,1
5,12,0,1,39,0
11,5,0,0,34,0
7,8,0,0,39,0
20,1,0,1,47,0
45,8,1,1,15,0
2,9,0,0,39,0
34,10,0,1,39,0
14,8,0,1,7,0
25,9,0,0,85,1
25,8,1,1,34,0
37,11,1,0,39,0
6,12,0,1,59,0
11,8,0,1,45,0
25,6,0,0,39,0
13,8,0,0,39,0
16,8,1,0,39,0
16,8,0,1,39,0
10,6,1,0,39,0
3,6,0,0,39,0
45,2,1,0,39,0
0,5,0,0,29,0
41,9,0,1,54,1
17,12,1,0,41,1
3,8,0,0,34,0
47,9,1,1,39,1
10,9,1,0,54,0
24,8,1,1,39,1
23,3,1,0,39,0
36,13,1,0,37,1
27,15,0,0,44,0
20,2,0,1,39,0
29,12,1,0,59,1
0,4,0,0,19,0
18,8,0,0,39,0
19,11,0,1,39,0
32,8,1,0,39,1
31,14,0,1,24,0
9,12,0,0,39,0
9,11,0,1,7,0
18,8,1,0,39,0
12,4,0,0,39,0
19,9,0,0,39,0
8,12,1,0,39,0
1,5,0,0,24,0
4,9,0,1,19,0
5,8,1,0,39,0
35,8,1,0,44,1
19,9,1,1,39,0
25,9,1,0,49,1
20,10,1,0,53,0
22,11,0,0,39,0
15,12,0,0,39,0
36,8,1,0,39,0
13,6,1,0,39,0
34,9,1,1,39,1
45,10,0,1,39,0
21,2,1,0,39,0
6,12,0,0,39,0
20,9,0,0,39,0
10,11,1,1,39,0
24,9,1,0,39,0
30,12,1,0,39,1
8,9,1,1,39,1
18,11,0,1,49,0
13,8,0,0,39,0
19,10,1,1,49,1
25,12,1,0,59,0
34,8,1,0,39,0
17,8,0,0,39,0
27,8,0,0,59,0
10,12,0,0,40,0
22,8,0,0,39,0
14,12,0,1,49,0
6,6,0,0,34,0
49,12,1,0,93,0
9,8,0,0,39,0
35,8,1,0,39,1
36,6,0,1,29,0
31,12,1,0,39,0
20,11,0,0,49,0
0,6,0,1,4,0
33,10,1,0,39,1
11,8,0,1,39,0
22,9,0,0,39,0
11,12,0,1,39,0
21,11,0,0,39,0
11,12,0,0,39,0
23,4,0,0,44,0
3,9,0,0,39,0
15,12,1,0,39,1
6,12,0,0,39,0
24,8,1,0,39,0
19,8,1,0,49,0
17,5,1,0,39,0
17,8,0,0,43,0
19,14,1,0,76,1
50,8,0,0,39,0
28,15,0,0,44,1
5,5,0,1,34,0
8,12,1,0,42,0
44,9,0,1,39,0
14,9,0,1,39,0
30,8,1,0,37,0
14,1,1,0,44,0
0,4,0,1,31,0
21,9,1,0,49,1
6,8,1,0,39,0
25,9,0,1,39,0
61,2,1,0,35,0
37,10,1,0,39,1
9,12,0,1,49,0
13,8,1,0,34,1
29,12,1,0,39,1
9,12,0,1,44,0
13,8,0,1,34,0
8,9,0,0,39,0
15,12,1,0,39,0
8,8,1,0,37,0
34,6,1,0,39,0
7,12,0,0,39,0
5,9,0,1,39,0
11,8,0,1,39,0
12,6,0,1,19,0
9,12,0,0,39,0
24,12,0,0,39,1
2,9,0,1,34,0
22,8,1,0,25,0
34,14,1,0,49,1
12,8,0,1,19,0
10,2,1,0,39,0
16,12,1,0,39,1
2,8,0,1,7,0
50,8,1,0,19,0
24,12,1,0,44,1
12,13,1,0,39,1
11,8,1,0,39,0
8,9,0,0,39,0
4,8,0,0,35,0
31,6,0,1,30,0
29,14,1,0,59,1
18,9,1,0,49,0
18,12,1,0,39,1
33,5,1,0,39,0
5,8,0,1,39,0
28,9,1,0,39,0
45,12,1,1,39,0
16,8,0,0,39,0
5,9,0,1,29,0
33,8,1,0,47,1
8,6,0,1,39,0
27,9,0,1,39,0
9,8,1,0,39,1
14,13,0,1,49,1
39,8,1,1,14,0
32,3,1,0,39,0
32,7,1,0,39,1
29,8,0,1,42,0
16,9,0,0,39,0
8,12,0,1,29,0
23,11,0,1,39,1
55,3,0,0,29,0
15,13,0,0,9,0
27,12,1,0,54,0
31,8,0,1,29,0
0,5,0,1,11,0
5,8,0,0,39,0
0,6,0,0,16,0
32,14,1,0,59,1
9,8,1,0,49,0
2,9,0,0,9,0
0,7,0,1,15,0
21,8,1,0,39,0
17,10,0,0,39,0
31,8,1,0,41,1
46,13,1,0,49,1
2,8,0,1,39,0
34,8,0,1,42,0
37,9,1,0,39,1
25,3,1,0,39,0
3,9,0,0,39,0
20,12,1,0,49,1
34,9,1,0,39,0
6,10,0,1,39,0
10,12,0,1,39,0
2,9,0,0,15,0
20,10,1,0,41,1
12,8,1,0,44,0
5,12,0,0,19,0
43,10,0,1,36,0
18,6,0,0,19,0
28,10,0,1,39,0
13,8,1,0,39,1
26,9,1,0,68,1
15,13,0,1,37,0
18,8,1,0,41,0
15,10,0,1,39,0
44,10,1,0,39,1
3,5,0,1,29,0
25,12,1,0,59,1
4,9,0,1,34,0
4,9,0,1,19,0
9,12,0,1,39,0
19,8,1,0,59,1
7,12,1,0,39,0
30,12,1,0,56,1
34,11,0,0,29,0
48,8,0,1,39,0
44,12,0,1,11,0
50,9,0,1,24,0
32,8,1,0,24,0
44,3,0,1,39,0
19,8,1,0,34,0
2,9,0,0,39,0
12,9,1,0,34,0
4,9,0,0,39,0
5,8,0,1,39,0
16,12,1,0,64,1
19,12,0,1,49,0
20,12,0,0,45,0
18,11,1,1,39,0
0,5,0,0,29,0
20,8,1,0,59,1
5,8,0,1,44,0
11,9,1,0,39,1
25,9,0,1,39,0
9,9,0,1,64,0
28,6,1,0,49,0
15,12,1,0,43,1
46,9,0,1,42,0
5,9,0,1,19,0
19,9,1,0,54,1
28,8,1,1,39,0
17,14,1,0,54,1
10,12,0,0,59,0
3,9,0,1,19,0
30,8,1,0,55,1
29,3,0,0,51,0
11,9,0,1,39,0
28,8,0,0,39,0
9,12,0,1,39,0
15,5,1,0,44,0
13,7,1,1,39,0
42,5,1,0,39,0
41,15,0,1,42,1
28,9,0,0,29,0
59,9,0,0,39,0
21,8,0,1,39,0
15,13,0,0,39,0
21,8,0,0,49,0
13,11,0,1,35,0
36,10,1,0,39,1
24,12,1,0,39,0
10,12,0,0,49,0
27,11,1,0,29,0
18,13,1,0,49,1
19,1,0,1,39,0
34,9,1,1,9,1
25,8,1,0,39,0
28,8,1,0,39,0
19,3,1,0,39,0
40,8,1,0,39,1
10,8,0,1,44,0
12,12,1,0,54,0
21,12,0,0,29,0
12,8,1,0,49,0
1,9,0,0,29,0
2,7,0,0,29,0
8,11,0,0,54,0
17,13,0,0,34,0
20,9,1,0,37,0
20,8,1,0,44,0
1,8,0,0,24,0
7,10,0,0,39,0
0,7,0,1,29,0
18,12,0,1,39,0
14,10,0,1,31,0
12,11,0,0,59,0
32,8,1,0,39,0
54,12,1,0,9,1
18,8,1,0,39,0
38,8,1,0,49,0
20,2,1,0,39,0
16,9,0,1,17,0
32,12,1,0,44,1
15,8,1,0,44,0
46,6,0,0,39,0
22,13,0,0,39,0
25,8,1,0,39,0
13,13,1,1,49,1
13,10,0,0,39,0
31,8,1,0,39,1
40,12,1,0,9,0
39,5,0,1,44,0
11,9,0,0,39,0
26,12,1,0,23,1
29,8,1,0,59,0
33,13,0,1,64,0
20,14,1,0,49,1
24,8,0,1,39,0
21,9,1,1,37,1
6,9,0,1,39,0
42,9,1,0,49,1
30,9,0,1,32,0
12,10,0,0,39,0
18,12,1,0,59,0
7,9,1,0,14,0
5,8,0,1,39,0
7,8,0,0,39,0
38,12,0,1,69,0
23,13,0,1,19,0
44,8,0,1,39,0
41,12,0,0,69,0
22,8,0,0,39,0
28,9,0,1,49,0
8,8,0,0,44,0
52,15,1,0,49,1
19,12,1,0,59,0
28,12,1,0,44,1
10,7,1,0,44,0
11,9,0,0,39,0
10,9,0,1,59,0
24,8,0,1,39,0
1,8,0,1,29,0
27,12,1,0,39,1
30,10,1,1,44,1
19,8,1,0,39,0
49,0,0,1,39,0
16,8,0,1,44,0
22,8,0,0,39,1
13,8,0,0,39,0
17,8,1,0,39,1
45,13,0,1,31,0
4,9,0,1,44,0
26,8,1,0,39,1
2,9,0,1,39,0
9,10,0,0,49,0
28,13,0,0,39,1
29,13,1,0,49,1
0,5,0,0,14,0
39,3,1,0,39,1
30,13,0,1,41,0
6,8,1,0,44,0
34,8,0,1,19,0
2,9,0,1,24,0
16,8,1,0,39,0
15,8,0,1,76,0
35,8,0,0,39,0
19,9,0,1,39,0
17,8,0,0,39,0
9,8,0,1,39,0
9,7,1,0,92,0
18,9,1,0,39,0
41,12,1,0,39,1
15,6,0,0,49,0
6,9,0,1,39,0
11,9,0,0,39,0
3,5,0,0,34,0
0,5,0,0,19,0
9,8,0,1,39,0
28,9,0,0,34,0
37,1,1,0,34,0
34,8,0,1,39,0
41,9,1,0,59,0
4,10,0,1,39,0
27,9,0,1,39,0
9,12,0,1,49,0
22,12,1,0,39,0
2,8,0,0,39,0
20,9,1,0,39,0
32,8,0,0,31,0
28,8,0,1,39,0
43,8,0,1,39,0
11,12,0,0,39,0
6,9,1,0,29,0
27,12,0,1,44,0
2,9,0,0,11,0
20,8,1,0,39,1
24,8,1,0,37,0
27,11,1,0,53,1
13,12,1,0,35,1
6,12,0,1,39,0
40,13,0,0,19,0
15,9,1,0,93,0
59,13,0,1,14,0
40,8,0,1,29,0
41,9,0,1,39,0
33,5,1,0,39,0
21,8,1,1,24,0
42,3,1,0,19,0
6,8,0,0,39,0
6,12,0,1,39,0
6,11,0,0,19,0
27,12,1,0,39,1
13,8,1,0,39,0
11,8,1,0,39,0
29,9,0,1,39,0
17,0,0,1,24,0
9,9,0,1,36,0
22,8,1,0,39,0
11,9,0,0,39,0
16,13,1,0,18,0
13,12,0,1,39,0
42,13,1,0,49,1
9,8,1,0,44,0
11,9,0,0,23,0
31,9,0,0,39,0
3,9,0,1,29,0
32,8,1,0,39,1
20,12,0,0,39,0
1,7,0,1,7,0
44,8,1,0,39,1
9,8,1,0,47,0
49,12,0,0,11,0
10,8,1,1,39,0
49,9,1,0,6,0
11,5,0,1,14,0
9,12,0,1,39,0
8,8,0,1,39,0
29,9,1,0,47,0
45,12,1,0,39,0
9,8,0,0,59,0
23,8,0,1,39,0
14,9,0,0,44,0
35,8,0,0,39,0
44,8,1,0,11,0
22,6,1,0,39,0
30,12,1,0,47,0
16,12,1,0,39,0
0,6,0,0,24,0
9,8,1,0,44,0
8,8,0,0,39,0
22,8,1,0,15,0
29,9,1,0,39,0
10,9,0,1,19,0
12,6,1,1,4,0
23,12,0,0,39,0
7,12,0,0,39,0
39,8,1,0,39,1
8,11,0,0,29,0
19,9,1,0,49,0
9,8,1,0,44,0
20,8,1,0,43,1
19,8,1,0,39,0
6,6,0,0,49,0
8,12,1,0,59,0
19,8,0,1,39,0
20,9,1,0,68,0
18,10,0,0,39,0
16,6,0,0,39,0
14,9,0,0,45,0
32,9,1,0,21,0
17,12,0,0,49,0
23,8,1,0,59,0
10,9,0,1,39,0
33,15,1,0,22,0
21,7,0,1,49,0
38,12,0,0,39,0
32,3,1,0,68,0
23,12,1,0,39,0
25,10,0,1,29,0
34,12,1,0,49,1
10,12,0,1,49,0
13,8,1,0,39,1
53,15,1,0,19,1
23,5,0,1,39,0
26,12,0,0,34,0
7,8,0,1,39,0
5,3,0,0,39,0
21,12,1,0,59,1
35,8,1,0,39,0
15,10,1,0,49,1
16,10,0,1,39,0
4,8,0,0,39,0
10,9,0,0,49,0
14,8,0,0,49,0
12,13,1,1,39,1
44,12,0,0,6,1
29,12,1,0,49,1
20,6,1,0,39,0
39,12,1,0,39,1
20,9,1,0,39,0
9,8,1,0,39,0
14,9,0,1,34,0
19,8,1,1,39,0
35,5,1,0,44,0
23,9,0,0,59,0
4,8,1,1,59,0
46,5,0,0,39,0
13,8,0,1,39,0
13,12,1,0,19,0
33,12,1,0,59,0
24,13,1,0,44,0
22,12,1,0,59,1
6,8,0,1,47,0
0,6,0,1,19,0
9,9,1,1,41,0
6,9,0,0,49,0
4,9,0,1,11,0
22,8,1,0,54,0
20,10,1,0,39,0
21,9,0,1,19,0
3,9,0,0,34,0
18,8,1,0,39,0
15,6,0,1,14,0
25,12,1,0,59,1
15,5,0,0,39,0
10,9,0,1,29,0
36,12,1,0,44,1
11,2,1,0,24,0
9,8,1,0,39,0
30,14,1,0,44,1
6,9,0,1,39,0
53,9,1,0,29,0
24,12,1,0,39,0
26,13,0,0,44,0
48,8,0,1,24,0
47,8,1,0,44,1
23,9,0,0,44,0
26,12,0,0,34,0
33,8,1,0,47,0
2,9,0,1,29,0
15,6,1,0,39,0
24,8,1,0,39,1
13,9,0,1,39,0
3,9,0,0,29,0
28,8,1,0,39,0
7,11,0,0,39,0
26,12,0,1,49,0
11,8,1,0,39,0
18,8,0,1,39,0
19,8,1,0,49,0
21,8,0,1,39,0
15,12,0,1,34,0
33,8,1,0,39,0
17,8,1,0,54,1
18,8,0,0,39,0
13,13,0,1,39,0
44,2,1,0,39,0
10,12,0,0,37,0
44,8,0,1,39,0
1,2,0,0,39,0
14,8,1,0,39,1
14,12,0,0,59,0
3,8,0,1,39,0
18,7,1,0,39,0
34,8,0,0,39,0
1,6,0,0,19,0
42,8,0,1,39,0
4,8,0,1,39,0
5,5,0,1,39,0
43,9,0,1,39,0
32,8,1,0,39,1
4,8,0,1,39,0
44,8,1,0,39,0
47,2,0,0,39,0
46,8,0,0,39,0
10,12,0,1,39,0
6,12,0,1,29,0
24,8,0,1,44,0
1,7,0,0,24,0
38,12,1,0,39,1
7,12,0,1,39,0
13,14,1,1,44,1
12,13,0,0,59,0
35,12,1,0,39,1
40,9,1,0,39,1
21,12,0,1,44,0
26,13,0,1,49,1
44,9,0,1,39,0
34,8,1,0,39,1
23,12,1,0,39,0
24,9,1,0,39,1
2,9,0,1,19,0
11,3,1,0,39,0
42,9,1,0,39,0
15,12,0,1,39,0
14,8,1,0,39,1
13,11,0,0,47,0
37,9,1,0,39,0
3,9,0,1,9,0
10,9,0,1,39,0
15,8,1,0,47,0
18,8,1,1,39,0
10,6,0,0,44,0
23,12,1,0,45,1
17,10,1,0,39,0
17,11,1,0,39,1
21,9,0,1,24,0
11,8,1,0,39,0
48,9,1,0,26,0
44,9,0,0,15,0
1,6,0,1,24,0
28,12,0,1,39,0
51,8,0,1,19,0
8,9,1,0,49,0
31,14,0,0,12,0
2,9,0,1,39,0
26,12,0,1,49,1
37,12,1,0,44,1
30,12,0,0,49,0
13,11,1,0,39,0
50,9,1,0,7,0
18,8,0,1,39,0
9,9,1,0,17,0
44,8,1,0,39,0
37,8,0,0,31,0
33,7,1,0,39,1
15,4,0,1,39,0
17,8,0,1,24,0
19,8,0,0,39,0
33,9,1,0,39,1
11,6,1,0,39,0
5,8,0,1,18,0
41,6,1,0,19,0
10,2,0,0,72,0
45,12,1,0,37,0
24,13,1,1,44,0
11,9,1,0,44,0
16,12,1,0,39,0
37,12,1,0,44,1
59,3,0,0,29,0
8,12,1,1,24,0
17,12,1,0,49,1
23,12,0,1,39,0
5,6,0,1,29,0
0,6,0,0,14,0
38,9,0,1,19,0
34,9,1,1,39,0
9,2,1,0,39,0
27,12,0,0,47,0
48,5,1,0,68,0
37,8,1,0,39,1
17,11,0,0,39,0
25,8,0,0,39,0
9,8,0,0,68,0
22,2,1,0,39,0
29,6,0,1,39,0
17,12,0,0,39,0
42,8,0,0,39,0
3,8,0,0,49,0
17,9,1,0,44,1
34,8,1,0,19,0
17,9,1,0,39,1
30,12,0,1,49,0
4,9,0,0,19,0
13,10,0,0,48,0
21,8,0,0,59,0
6,9,0,1,34,0
17,9,1,0,47,1
5,7,0,0,39,0
14,8,0,0,39,0
33,8,1,0,39,0
2,1,0,0,51,0
6,8,0,1,49,0
18,8,1,0,39,0
11,8,1,0,39,0
10,9,0,0,29,0
29,12,1,0,54,0
10,8,0,0,39,0
8,5,1,1,39,0
17,9,1,0,68,0
16,8,0,0,39,0
19,9,0,1,39,0
13,3,1,0,47,0
6,9,1,1,46,0
19,2,1,0,31,0
12,12,0,1,44,0
2,7,0,0,39,0
3,9,0,1,39,0
35,8,1,0,39,1
3,8,1,0,39,0
5,10,0,1,39,0
17,9,1,0,54,1
43,9,1,0,39,0
2,6,0,0,39,0
42,8,1,0,19,0
19,8,0,0,49,0
8,8,0,0,39,0
32,3,0,0,68,0
8,8,0,1,29,0
33,6,0,1,39,0
27,11,0,1,42,0
11,8,0,1,39,0
16,9,1,0,19,0
23,12,0,0,49,0
39,9,1,0,44,0
39,9,1,0,49,1
6,12,0,0,41,0
21,8,0,1,39,0
4,9,0,1,9,0
50,3,1,0,23,0
37,10,1,0,39,0
33,8,0,1,39,0
42,3,1,0,39,0
34,6,0,1,39,0
13,8,0,1,28,0
25,8,1,0,39,1
47,8,0,1,19,0
44,12,0,1,44,0
9,12,0,0,39,0
61,9,1,0,2,1
7,8,0,0,49,0
10,6,0,0,39,0
34,13,1,0,49,1
29,8,1,0,39,1
38,8,1,0,59,0
3,9,0,0,39,0
13,8,1,0,49,0
19,9,0,0,29,0
2,8,0,1,19,0
13,12,1,0,39,1
14,11,1,0,49,1
9,8,1,0,90,0
42,11,1,0,34,1
36,8,1,0,59,1
7,9,0,1,39,0
7,9,0,0,53,0
19,8,0,1,49,0
22,13,1,0,49,1
36,8,0,0,31,0
58,8,0,0,34,1
19,8,1,0,49,1
29,9,1,0,39,0
12,8,1,0,39,0
43,4,1,0,48,0
41,8,0,0,37,0
50,8,1,0,54,0
22,9,1,0,76,0
20,9,1,0,49,0
37,9,1,0,49,0
46,14,1,0,29,0
30,6,0,1,37,0
6,12,0,1,39,0
32,6,1,1,39,0
6,8,0,0,39,0
2,9,0,1,11,0
27,13,1,0,39,1
8,10,0,1,39,0
18,10,0,0,39,0
6,8,0,1,39,0
31,10,1,0,39,0
27,8,0,1,39,0
38,12,1,1,24,0
16,8,1,0,49,0
1,7,0,0,19,0
15,11,1,0,55,1
7,12,0,1,19,0
10,12,1,0,44,0
22,11,1,0,39,1
9,5,1,0,39,0
17,13,1,0,39,1
24,13,1,0,72,1
56,12,1,0,4,0
15,8,1,0,49,0
39,13,1,0,39,1
27,9,1,0,59,1
6,12,1,0,39,0
44,8,1,0,49,0
21,8,0,1,34,0
51,5,1,0,15,0
25,9,0,0,39,0
31,4,0,1,19,0
2,8,0,1,39,0
14,6,1,0,39,0
15,12,0,1,39,0
27,12,1,0,39,1
6,12,0,1,29,0
13,6,1,0,34,0
27,12,0,1,44,0
7,8,1,0,59,0
17,8,1,0,59,0
0,6,0,0,11,0
44,13,1,0,44,1
13,12,0,0,39,0
28,12,0,0,39,0
5,10,0,1,39,0
32,9,1,0,39,0
22,11,0,1,44,0
22,8,1,0,39,0
17,9,0,1,39,0
35,9,1,0,39,1
7,10,0,1,39,0
21,12,1,0,44,1
2,6,0,0,39,0
7,8,0,1,29,0
8,11,0,0,42,0
54,3,0,0,9,0
10,8,1,1,39,0
11,10,0,1,39,0
1,6,0,1,9,0
32,8,1,0,39,0
19,8,1,1,24,0
40,8,0,0,49,0
39,13,1,0,39,1
0,5,0,0,19,0
13,8,1,0,49,0
24,5,0,1,39,0
9,8,0,0,39,0
44,5,1,0,47,0
33,9,0,0,39,0
7,8,0,0,44,0
27,6,0,1,39,0
21,13,0,1,39,0
44,3,0,1,39,0
8,12,0,0,49,0
17,8,1,0,68,0
21,9,0,0,39,0
25,8,1,0,54,0
0,5,0,0,19,0
31,3,1,0,39,0
21,13,1,0,39,1
35,8,1,0,49,1
24,8,0,0,19,0
28,2,0,1,34,0
32,3,0,0,44,0
2,9,0,0,19,0
22,12,1,0,44,0
25,9,1,0,64,0
0,6,0,0,11,0
13,11,0,1,24,0
44,13,0,1,68,0
43,8,1,0,39,0
40,8,1,0,39,1
10,2,1,0,44,0
7,8,1,0,47,0
24,7,0,0,79,1
25,8,0,0,39,0
17,12,0,1,14,0
5,4,0,1,35,0
30,8,0,1,42,0
13,8,0,0,39,0
21,12,1,0,44,0
14,8,1,0,54,1
27,9,1,1,44,1
17,8,1,0,49,0
14,9,1,0,39,0
51,9,0,1,19,0
5,8,0,1,39,0
25,12,0,1,34,0
20,8,1,0,34,0
19,8,1,0,34,0
21,9,0,1,29,0
55,8,1,0,54,0
23,2,1,0,39,0
2,9,0,0,29,0
38,10,1,0,49,1
13,11,1,0,39,0
24,9,1,0,3,0
12,12,0,1,44,0
7,12,0,1,19,0
29,14,1,0,44,1
27,8,1,0,59,1
0,5,0,1,14,0
18,10,0,1,34,0
21,8,0,0,39,0
19,4,0,0,39,0
7,6,1,0,59,0
21,12,1,0,93,0
2,6,0,1,39,0
13,8,1,0,44,0
19,10,1,0,39,0
10,9,0,0,44,0
10,11,1,0,39,1
49,3,1,0,29,0
20,13,0,1,39,1
0,6,0,0,29,0
2,9,0,0,39,0
40,2,1,0,49,0
37,13,0,1,29,0
4,9,0,1,39,0
26,8,0,0,39,0
33,8,1,0,39,0
21,6,1,0,47,1
24,14,0,1,37,0
3,9,0,1,39,0
11,12,1,1,14,0
45,4,1,0,34,0
24,7,0,1,39,0
20,8,1,0,44,0
36,9,1,0,29,0
11,12,1,0,49,1
6,13,0,1,29,0
29,8,1,0,34,0
11,8,0,1,44,0
33,5,0,1,39,0
2,9,0,0,44,0
67,3,1,0,9,0
31,14,1,0,34,1
44,8,0,1,19,0
27,9,0,0,41,0
15,8,0,1,59,0
8,9,0,0,34,0
30,9,0,1,39,0
2,9,0,1,14,0
20,9,1,0,16,0
11,8,0,1,39,0
17,11,1,1,39,1
15,9,0,1,34,0
7,9,0,0,29,0
5,9,0,1,24,0
13,9,1,0,93,0
39,13,1,0,39,0
13,12,1,0,39,1
11,9,0,1,25,0
11,9,0,0,44,0
22,7,0,0,39,0
16,8,1,0,39,1
6,9,0,0,39,0
15,9,0,0,54,0
20,8,1,0,39,0
54,2,0,1,72,0
13,9,1,0,39,1
3,9,0,1,39,0
25,8,0,0,44,0
9,13,0,1,39,0
4,9,0,1,15,0
20,8,1,1,39,0
19,12,0,1,39,0
8,8,0,1,39,0
21,12,1,0,49,1
12,8,0,0,39,0
3,9,0,0,37,0
15,8,0,0,49,0
7,11,0,0,19,0
42,8,1,0,39,1
39,12,1,0,39,1
23,8,0,0,79,0
18,12,1,0,39,1
7,9,0,1,19,0
44,8,1,0,39,0
19,1,0,0,39,0
3,9,0,1,19,0
19,8,0,1,39,0
28,12,0,1,39,0
5,12,0,1,39,0
17,8,0,0,39,0
7,6,0,0,39,0
25,4,0,0,34,0
6,12,0,0,24,0
29,14,0,1,39,1
43,14,1,0,68,1
23,9,0,1,39,0
38,8,0,1,39,0
11,8,1,0,42,0
38,14,1,0,59,1
30,13,1,0,39,1
37,13,1,0,51,1
15,6,1,1,59,0
21,11,1,0,39,1
44,9,0,1,39,0
45,13,1,0,39,0
9,8,0,1,31,0
2,9,0,0,49,0
